source,unit_id,unit_type,year,unit_date,unit_label,unit_url,n_items_total
The European Physical Journal C,epj_c_2019_v79_i8,journal_issue,2019,2019-07-30,"vol. 79, issue 8",https://doi.org/10.1140/epjc/s10052-019-7137-1,87
The European Physical Journal C,epj_c_2019_v79_i9,journal_issue,2019,2019-08-29,"vol. 79, issue 9",https://doi.org/10.1140/epjc/s10052-019-7237-y,85
The European Physical Journal C,epj_c_2019_v80_i1,journal_issue,2019,2019-12-31,"vol. 80, issue 1",https://doi.org/10.1140/epjc/s10052-019-7549-y,1
The European Physical Journal C,epj_c_2019_v82_i2,journal_issue,2019,2019-06-28,"vol. 82, issue 2",https://doi.org/10.1140/epjc/s10052-022-10090-w,1
The European Physical Journal C,epj_c_2020_v80_i1,journal_issue,2020,2020-01-01,"vol. 80, issue 1",https://doi.org/10.1140/epjc/s10052-019-7499-4,73
The European Physical Journal C,epj_c_2020_v80_i10,journal_issue,2020,2020-01-01,"vol. 80, issue 10",https://istina.msu.ru/publications/article/336316926/,98
The European Physical Journal C,epj_c_2020_v80_i11,journal_issue,2020,2020-10-30,"vol. 80, issue 11",https://doi.org/10.1140/epjc/s10052-020-08579-3,93
The European Physical Journal C,epj_c_2020_v80_i12,journal_issue,2020,2020-11-30,"vol. 80, issue 12",https://doi.org/10.1140/epjc/s10052-020-08674-5,119
The European Physical Journal C,epj_c_2020_v80_i2,journal_issue,2020,2020-01-31,"vol. 80, issue 2",https://doi.org/10.1140/epjc/s10052-019-7593-7,104
The European Physical Journal C,epj_c_2020_v80_i3,journal_issue,2020,2020-02-27,"vol. 80, issue 3",https://doi.org/10.1140/epjc/s10052-020-7743-y,116
The European Physical Journal C,epj_c_2020_v80_i4,journal_issue,2020,2020-04-01,"vol. 80, issue 4",https://doi.org/10.1140/epjc/s10052-020-7854-5,58
The European Physical Journal C,epj_c_2020_v80_i5,journal_issue,2020,2020-05-01,"vol. 80, issue 5",https://doi.org/10.1140/epjc/s10052-020-7857-2,137
The European Physical Journal C,epj_c_2020_v80_i6,journal_issue,2020,2020-06-01,"vol. 80, issue 6",https://doi.org/10.1140/epjc/s10052-020-8164-7,105
The European Physical Journal C,epj_c_2020_v80_i7,journal_issue,2020,2020-07-01,"vol. 80, issue 7",https://doi.org/10.1140/epjc/s10052-020-8200-7,96
The European Physical Journal C,epj_c_2020_v80_i8,journal_issue,2020,2020-08-01,"vol. 80, issue 8",https://doi.org/10.1140/epjc/s10052-020-8307-x,112
The European Physical Journal C,epj_c_2020_v80_i9,journal_issue,2020,2020-09-01,"vol. 80, issue 9",https://doi.org/10.1140/epjc/s10052-020-08449-y,103
The European Physical Journal C,epj_c_2021_v81_i1,journal_issue,2021,2021-01-01,"vol. 81, issue 1",https://doi.org/10.1140/epjc/s10052-020-08759-1,98
The European Physical Journal C,epj_c_2021_v81_i10,journal_issue,2021,2021-01-01,"vol. 81, issue 10",https://findanexpert.unimelb.edu.au/scholarlywork/1604144-search-for-squarks-and-gluinos-in-final-states-with-one-ivsolated-lepton--jets--and-missing-transverse-momentum-at-root-s-=-13-tev-with-the-atlas-detector-(vol-81--600--2021),104
The European Physical Journal C,epj_c_2021_v81_i11,journal_issue,2021,2021-11-01,"vol. 81, issue 11",https://doi.org/10.1140/epjc/s10052-021-09700-w,88
The European Physical Journal C,epj_c_2021_v81_i12,journal_issue,2021,2021-12-01,"vol. 81, issue 12",https://doi.org/10.1140/epjc/s10052-021-09749-7,101
The European Physical Journal C,epj_c_2021_v81_i2,journal_issue,2021,2021-02-01,"vol. 81, issue 2",https://doi.org/10.1140/epjc/s10052-021-08942-y,99
The European Physical Journal C,epj_c_2021_v81_i3,journal_issue,2021,2021-01-01,"vol. 81, issue 3",https://istina.msu.ru/publications/article/373441730/,75
The European Physical Journal C,epj_c_2021_v81_i4,journal_issue,2021,2021-01-01,"vol. 81, issue 4",https://europepmc.org/article/PMC/PMC8550029,109
The European Physical Journal C,epj_c_2021_v81_i5,journal_issue,2021,2021-01-01,"vol. 81, issue 5",https://europepmc.org/article/PMC/PMC8550498,108
The European Physical Journal C,epj_c_2021_v81_i6,journal_issue,2021,2021-01-01,"vol. 81, issue 6",https://europepmc.org/article/PMC/PMC8550723,83
The European Physical Journal C,epj_c_2021_v81_i7,journal_issue,2021,2021-01-01,"vol. 81, issue 7",https://istina.msu.ru/publications/article/389212468/,115
The European Physical Journal C,epj_c_2021_v81_i8,journal_issue,2021,2021-08-01,"vol. 81, issue 8",https://doi.org/10.1140/epjc/s10052-021-09402-3,102
The European Physical Journal C,epj_c_2021_v81_i9,journal_issue,2021,2021-01-01,"vol. 81, issue 9",https://europepmc.org/article/PMC/PMC8550350,79
The European Physical Journal C,epj_c_2022_v82_i1,journal_issue,2022,2022-01-01,"vol. 82, issue 1",https://doi.org/10.1140/epjc/s10052-021-09954-4,96
The European Physical Journal C,epj_c_2022_v82_i10,journal_issue,2022,2022-10-01,"vol. 82, issue 10",https://doi.org/10.1140/epjc/s10052-022-10846-4,124
The European Physical Journal C,epj_c_2022_v82_i11,journal_issue,2022,2022-11-01,"vol. 82, issue 11",https://doi.org/10.1140/epjc/s10052-022-10956-z,105
The European Physical Journal C,epj_c_2022_v82_i12,journal_issue,2022,2022-12-01,"vol. 82, issue 12",https://doi.org/10.1140/epjc/s10052-022-11047-9,94
The European Physical Journal C,epj_c_2022_v82_i2,journal_issue,2022,2022-02-01,"vol. 82, issue 2",https://doi.org/10.1140/epjc/s10052-022-10037-1,88
The European Physical Journal C,epj_c_2022_v82_i3,journal_issue,2022,2022-03-01,"vol. 82, issue 3",https://doi.org/10.1140/epjc/s10052-022-10154-x,94
The European Physical Journal C,epj_c_2022_v82_i4,journal_issue,2022,2022-04-01,"vol. 82, issue 4",https://doi.org/10.1140/epjc/s10052-022-10266-4,108
The European Physical Journal C,epj_c_2022_v82_i5,journal_issue,2022,2022-05-01,"vol. 82, issue 5",https://doi.org/10.1140/epjc/s10052-022-10328-7,112
The European Physical Journal C,epj_c_2022_v82_i6,journal_issue,2022,2022-06-01,"vol. 82, issue 6",https://doi.org/10.1140/epjc/s10052-022-10412-y,77
The European Physical Journal C,epj_c_2022_v82_i7,journal_issue,2022,2022-07-01,"vol. 82, issue 7",https://doi.org/10.1140/epjc/s10052-022-10499-3,82
The European Physical Journal C,epj_c_2022_v82_i8,journal_issue,2022,2022-08-01,"vol. 82, issue 8",https://doi.org/10.1140/epjc/s10052-022-10619-z,111
The European Physical Journal C,epj_c_2022_v82_i9,journal_issue,2022,2022-09-01,"vol. 82, issue 9",https://doi.org/10.1140/epjc/s10052-022-10711-4,83
The European Physical Journal C,epj_c_2023_v83_i1,journal_issue,2023,2023-01-01,"vol. 83, issue 1",https://doi.org/10.1140/epjc/s10052-022-11136-9,101
The European Physical Journal C,epj_c_2023_v83_i10,journal_issue,2023,2023-10-01,"vol. 83, issue 10",https://doi.org/10.1140/epjc/s10052-023-12022-8,103
The European Physical Journal C,epj_c_2023_v83_i11,journal_issue,2023,2023-11-01,"vol. 83, issue 11",https://doi.org/10.1140/epjc/s10052-023-12187-2,108
The European Physical Journal C,epj_c_2023_v83_i12,journal_issue,2023,2023-12-01,"vol. 83, issue 12",https://doi.org/10.1140/epjc/s10052-023-12266-4,76
The European Physical Journal C,epj_c_2023_v83_i2,journal_issue,2023,2023-02-01,"vol. 83, issue 2",https://doi.org/10.1140/epjc/s10052-023-11264-w,83
The European Physical Journal C,epj_c_2023_v83_i3,journal_issue,2023,2023-03-01,"vol. 83, issue 3",https://doi.org/10.1140/epjc/s10052-023-11236-0,82
The European Physical Journal C,epj_c_2023_v83_i4,journal_issue,2023,2023-04-01,"vol. 83, issue 4",https://doi.org/10.1140/epjc/s10052-023-11403-3,83
The European Physical Journal C,epj_c_2023_v83_i5,journal_issue,2023,2023-05-01,"vol. 83, issue 5",http://dx.doi.org/10.1140/epjc/s10052-023-11539-2,104
The European Physical Journal C,epj_c_2023_v83_i6,journal_issue,2023,2023-06-01,"vol. 83, issue 6",https://doi.org/10.1140/epjc/s10052-023-11601-z,101
The European Physical Journal C,epj_c_2023_v83_i7,journal_issue,2023,2023-07-01,"vol. 83, issue 7",https://doi.org/10.1140/epjc/s10052-023-11719-0,131
The European Physical Journal C,epj_c_2023_v83_i8,journal_issue,2023,2023-08-01,"vol. 83, issue 8",https://doi.org/10.1140/epjc/s10052-023-11584-x,88
The European Physical Journal C,epj_c_2023_v83_i9,journal_issue,2023,2023-09-01,"vol. 83, issue 9",https://doi.org/10.1140/epjc/s10052-023-11873-5,110
The European Physical Journal C,epj_c_2024_v84_i1,journal_issue,2024,2024-01-04,"vol. 84, issue 1",https://doi.org/10.1140/epjc/s10052-023-12355-4,105
The European Physical Journal C,epj_c_2024_v84_i10,journal_issue,2024,2024-10-01,"vol. 84, issue 10",https://doi.org/10.1140/epjc/s10052-024-13070-4,139
The European Physical Journal C,epj_c_2024_v84_i11,journal_issue,2024,2024-11-01,"vol. 84, issue 11",https://doi.org/10.1140/epjc/s10052-024-13497-9,108
The European Physical Journal C,epj_c_2024_v84_i12,journal_issue,2024,2024-12-02,"vol. 84, issue 12",https://doi.org/10.1140/epjc/s10052-024-13627-3,99
The European Physical Journal C,epj_c_2024_v84_i2,journal_issue,2024,2024-02-01,"vol. 84, issue 2",https://doi.org/10.1140/epjc/s10052-024-12457-7,108
The European Physical Journal C,epj_c_2024_v84_i3,journal_issue,2024,2024-03-01,"vol. 84, issue 3",https://doi.org/10.1140/epjc/s10052-024-12416-2,128
The European Physical Journal C,epj_c_2024_v84_i4,journal_issue,2024,2024-04-01,"vol. 84, issue 4",https://doi.org/10.1140/epjc/s10052-024-12700-1,106
The European Physical Journal C,epj_c_2024_v84_i5,journal_issue,2024,2024-05-02,"vol. 84, issue 5",https://doi.org/10.1140/epjc/s10052-024-12532-z,106
The European Physical Journal C,epj_c_2024_v84_i6,journal_issue,2024,2024-06-01,"vol. 84, issue 6",https://doi.org/10.1140/epjc/s10052-024-12916-1,100
The European Physical Journal C,epj_c_2024_v84_i7,journal_issue,2024,2024-07-01,"vol. 84, issue 7",https://doi.org/10.1140/epjc/s10052-024-13011-1,112
The European Physical Journal C,epj_c_2024_v84_i8,journal_issue,2024,2024-08-01,"vol. 84, issue 8",https://doi.org/10.1140/epjc/s10052-024-13131-8,113
The European Physical Journal C,epj_c_2024_v84_i9,journal_issue,2024,2024-09-02,"vol. 84, issue 9",https://doi.org/10.1140/epjc/s10052-024-13218-2,114
The European Physical Journal C,epj_c_2025_v85_i1,journal_issue,2025,2025-01-03,"vol. 85, issue 1",https://doi.org/10.1140/epjc/s10052-024-13679-5,115
The European Physical Journal C,epj_c_2025_v85_i10,journal_issue,2025,2025-10-01,"vol. 85, issue 10",https://doi.org/10.1140/epjc/s10052-025-14830-6,147
The European Physical Journal C,epj_c_2025_v85_i11,journal_issue,2025,2025-11-01,"vol. 85, issue 11",https://doi.org/10.1140/epjc/s10052-025-14627-7,131
The European Physical Journal C,epj_c_2025_v85_i12,journal_issue,2025,2025-12-01,"vol. 85, issue 12",https://doi.org/10.1140/epjc/s10052-025-15096-8,119
The European Physical Journal C,epj_c_2025_v85_i2,journal_issue,2025,2025-01-31,"vol. 85, issue 2",https://doi.org/10.1140/epjc/s10052-025-13799-6,105
The European Physical Journal C,epj_c_2025_v85_i3,journal_issue,2025,2025-03-04,"vol. 85, issue 3",https://doi.org/10.1140/epjc/s10052-025-13990-9,145
The European Physical Journal C,epj_c_2025_v85_i4,journal_issue,2025,2025-04-01,"vol. 85, issue 4",https://doi.org/10.1140/epjc/s10052-025-14064-6,109
The European Physical Journal C,epj_c_2025_v85_i5,journal_issue,2025,2025-05-01,"vol. 85, issue 5",https://doi.org/10.1140/epjc/s10052-025-14185-y,128
The European Physical Journal C,epj_c_2025_v85_i6,journal_issue,2025,2025-06-01,"vol. 85, issue 6",https://doi.org/10.1140/epjc/s10052-025-14308-5,116
The European Physical Journal C,epj_c_2025_v85_i7,journal_issue,2025,2025-07-01,"vol. 85, issue 7",https://doi.org/10.1140/epjc/s10052-025-14458-6,99
The European Physical Journal C,epj_c_2025_v85_i8,journal_issue,2025,2025-07-31,"vol. 85, issue 8",https://doi.org/10.1140/epjc/s10052-025-14549-4,108
The European Physical Journal C,epj_c_2025_v85_i9,journal_issue,2025,2025-09-01,"vol. 85, issue 9",https://doi.org/10.1140/epjc/s10052-025-14440-2,159
The European Physical Journal C,epj_c_2025_v86_i6,journal_issue,2025,2025-04-08,"vol. 86, issue 6",https://doi.org/10.1140/epjc/s10052-026-15909-4,2
