source,unit_id,unit_type,year,date,unit_label,title,authors,doi,pmid,pmcid,openalex_id,cited_by_count,referenced_works_count,oa_status,landing_page_url,candidate_pdf_urls,field_match,field_match_evidence
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-18,vol11_issue12,High-Specificity Targeted Functional Profiling in Microbial Communities with ShortBRED,James J. Kaminski; Molly K. Gibson; Eric A. Franzosa; Nicola Segata; Gautam Dantas; Curtis Huttenhower,10.1371/journal.pcbi.1004557,26682918,,https://openalex.org/W2211038293,366,46,gold,https://doi.org/10.1371/journal.pcbi.1004557,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004557&type=printable | https://digitalcommons.wustl.edu/open_access_pubs/4621,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-04,vol11_issue12,Gene Expression Switching of Receptor Subunits in Human Brain Development,Ossnat Bar-Shira; Ronnie Maor; Gal Chechik,10.1371/journal.pcbi.1004559,26636753,,https://openalex.org/W2186517962,78,80,gold,https://doi.org/10.1371/journal.pcbi.1004559,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004559&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-03,vol11_issue12,Mirrored STDP Implements Autoencoder Learning in a Network of Spiking Neurons,Kendra S. Burbank,10.1371/journal.pcbi.1004566,26633645,,https://openalex.org/W2190490644,71,70,gold,https://doi.org/10.1371/journal.pcbi.1004566,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004566&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-01,vol11_issue12,Wham: Identifying Structural Variants of Biological Consequence,Zev Kronenberg; Edward J. Osborne; Kelsey R. Cone; Brett Kennedy; Eric T. Domyan; Michael D. Shapiro; Nels C. Elde; Mark Yandell,10.1371/journal.pcbi.1004572,26625158,,https://openalex.org/W2204914826,165,63,gold,https://doi.org/10.1371/journal.pcbi.1004572,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004572&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-01,vol11_issue12,Maximizing Sensory Dynamic Range by Tuning the Cortical State to Criticality,Shree Hari Gautam; Thanh T. Hoang; Kylie McClanahan; Stephen K. Grady; Woodrow L. Shew,10.1371/journal.pcbi.1004576,26623645,,https://openalex.org/W2184833738,195,39,gold,https://doi.org/10.1371/journal.pcbi.1004576,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004576&type=printable | https://figshare.com/articles/dataset/_Maximizing_Sensory_Dynamic_Range_by_Tuning_the_Cortical_State_to_Criticality_/1615332,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-21,vol11_issue12,Local Geometry and Evolutionary Conservation of Protein Surfaces Reveal the Multiple Recognition Patches in Protein-Protein Interactions,Élodie Laine; Alessandra Carbone,10.1371/journal.pcbi.1004580,26690684,,https://openalex.org/W2208315969,51,62,gold,https://doi.org/10.1371/journal.pcbi.1004580,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004580&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-14,vol11_issue12,Computing the Local Field Potential (LFP) from Integrate-and-Fire Network Models,Alberto Mazzoni; Henrik Lindén; Hermann Cuntz; Anders Lansner; Stefano Panzeri; Gaute T. Einevoll,10.1371/journal.pcbi.1004584,26657024,,https://openalex.org/W2200681203,496,82,gold,https://doi.org/10.1371/journal.pcbi.1004584,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004584&type=printable | http://hdl.handle.net/10852/49071 | http://hdl.handle.net/11382/510544,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-02,vol11_issue12,AutoDockFR: Advances in Protein-Ligand Docking with Explicitly Specified Binding Site Flexibility,Pradeep Anand Ravindranath; Stefano Forli; David S. Goodsell; Arthur J. Olson; Michel F. Sanner,10.1371/journal.pcbi.1004586,26629955,,https://openalex.org/W2183050958,678,44,gold,https://doi.org/10.1371/journal.pcbi.1004586,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004586&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-18,vol11_issue12,"Network-Based Integration of Disparate Omic Data To Identify ""Silent Players"" in Cancer",Matthew Ruffalo; Mehmet Koyutürk; Roded Sharan,10.1371/journal.pcbi.1004595,26683094,,https://openalex.org/W2218566206,84,42,gold,https://doi.org/10.1371/journal.pcbi.1004595,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004595&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-23,vol11_issue12,Distinctive Behaviors of Druggable Proteins in Cellular Networks,Costas Mitsopoulos; Amanda C. Schierz; Paul Workman; Bissan Al‐Lazikani,10.1371/journal.pcbi.1004597,26699810,,https://openalex.org/W2198001326,56,68,gold,https://doi.org/10.1371/journal.pcbi.1004597,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004597&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-02,vol11_issue12,Mathematical Modeling of Interacting Glucose-Sensing Mechanisms and Electrical Activity Underlying Glucagon-Like Peptide 1 Secretion,Michela Riz; Morten Gram Pedersen,10.1371/journal.pcbi.1004600,26630068,,https://openalex.org/W2183616069,9,53,gold,https://doi.org/10.1371/journal.pcbi.1004600,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004600&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-18,vol11_issue12,Computer Simulations Imply Forelimb-Dominated Underwater Flight in Plesiosaurs,Shiqiu Liu; Adam S. Smith; Yuting Gu; Jie Tan; C. Karen Liu; Greg Turk,10.1371/journal.pcbi.1004605,26683221,,https://openalex.org/W2212278142,41,58,gold,https://doi.org/10.1371/journal.pcbi.1004605,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004605&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-17,vol11_issue12,"Dynamic Network Drivers of Seizure Generation, Propagation and Termination in Human Neocortical Epilepsy",Ankit N. Khambhati; Kathryn A. Davis; Brian S. Oommen; Stephanie Chen; Timothy H. Lucas; Brian Litt; Danielle S. Bassett,10.1371/journal.pcbi.1004608,26680762,,https://openalex.org/W2116047834,204,58,gold,https://doi.org/10.1371/journal.pcbi.1004608,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004608&type=printable | https://arxiv.org/pdf/1407.5105,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-18,vol11_issue12,Computational Models Describing Possible Mechanisms for Generation of Excessive Beta Oscillations in Parkinson’s Disease,Alex Pavlides; S. J. Hogan; Rafał Bogacz,10.1371/journal.pcbi.1004609,26683341,,https://openalex.org/W2206140810,183,76,gold,https://doi.org/10.1371/journal.pcbi.1004609,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004609&type=printable | https://research-information.bris.ac.uk/ws/files/92015021/journal.pcbi.1004609.PDF,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-30,vol11_issue12,Epidemic Reconstruction in a Phylogenetics Framework: Transmission Trees as Partitions of the Node Set,Matthew Hall; Mark Woolhouse; Andrew Rambaut,10.1371/journal.pcbi.1004613,26717515,,https://openalex.org/W2211601939,113,56,gold,https://doi.org/10.1371/journal.pcbi.1004613,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004613&type=printable | https://arxiv.org/pdf/1406.0428,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-01,vol11_issue12,Automated Learning of Subcellular Variation among Punctate Protein Patterns and a Generative Model of Their Relation to Microtubules,Gregory R. Johnson; Jieyue Li; Aabid Shariff; Gustavo K. Rohde; Robert F. Murphy,10.1371/journal.pcbi.1004614,26624011,,https://openalex.org/W2183629688,35,25,gold,https://doi.org/10.1371/journal.pcbi.1004614,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004614&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-22,vol11_issue12,How Obstacles Perturb Population Fronts and Alter Their Genetic Structure,Wolfram Möbius; Andrew W. Murray; David R. Nelson,10.1371/journal.pcbi.1004615,26696601,,https://openalex.org/W2950802561,52,70,gold,https://doi.org/10.1371/journal.pcbi.1004615,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004615&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-23,vol11_issue12,"Tamping Ramping: Algorithmic, Implementational, and Computational Explanations of Phasic Dopamine Signals in the Accumbens",Kevin Lloyd; Peter Dayan,10.1371/journal.pcbi.1004622,26699940,,https://openalex.org/W2211629969,57,158,gold,https://doi.org/10.1371/journal.pcbi.1004622,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004622&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-22,vol11_issue12,Recombination Enhances HIV-1 Envelope Diversity by Facilitating the Survival of Latent Genomic Fragments in the Plasma Virus Population,Taina T. Immonen; Jessica M. Conway; Ethan Romero-Severson; Alan S. Perelson; Thomas Leitner,10.1371/journal.pcbi.1004625,26693708,,https://openalex.org/W2199500517,25,60,gold,https://doi.org/10.1371/journal.pcbi.1004625,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004625&type=printable | https://www.osti.gov/servlets/purl/1235898,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-18,vol11_issue12,The Essential Complexity of Auditory Receptive Fields,Ivar L. Thorson; Jean Liénard; Stephen V. David,10.1371/journal.pcbi.1004628,26683490,,https://openalex.org/W2213191115,55,93,gold,https://doi.org/10.1371/journal.pcbi.1004628,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004628&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-23,vol11_issue12,The Role of Symmetric Stem Cell Divisions in Tissue Homeostasis,Jienian Yang; Maksim V. Plikus; Natalia L. Komarova,10.1371/journal.pcbi.1004629,26700130,,https://openalex.org/W2216959482,49,107,gold,https://doi.org/10.1371/journal.pcbi.1004629,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004629&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-09,vol11_issue12,Text Mining for Protein Docking,Varsha D. Badal; Petras J. Kundrotas; Ilya A. Vakser,10.1371/journal.pcbi.1004630,26650466,,https://openalex.org/W2193085234,22,56,gold,https://doi.org/10.1371/journal.pcbi.1004630,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004630&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-10,vol11_issue12,Simulations Meet Experiment to Reveal New Insights into DNA Intrinsic Mechanics,Akli Ben Imeddourene; Ahmad Elbahnsi; Marc Guéroult; C. Oguey; Nicolas Foloppe; Brigitte Hartmann,10.1371/journal.pcbi.1004631,26657165,,https://openalex.org/W2215294916,21,79,gold,https://doi.org/10.1371/journal.pcbi.1004631,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004631&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-11,vol11_issue12,"MIiSR: Molecular Interactions in Super-Resolution Imaging Enables the Analysis of Protein Interactions, Dynamics and Formation of Multi-protein Structures",Fabiana A. Caetano; Brennan S. Dirk; Joshua H. K. Tam; P. Craig Cavanagh; Maria Goiko; Stephen S. G. Ferguson; Stephen Pasternak; Jimmy D. Dikeakos; et al.,10.1371/journal.pcbi.1004634,26657340,,https://openalex.org/W2215505233,57,77,gold,https://doi.org/10.1371/journal.pcbi.1004634,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004634&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-07,vol11_issue12,Melanoma Cell Colony Expansion Parameters Revealed by Approximate Bayesian Computation,Brenda Vo; Christopher Drovandi; A. N. Pettitt; Graeme J. Pettet,10.1371/journal.pcbi.1004635,26642072,,https://openalex.org/W2191971721,26,50,gold,https://doi.org/10.1371/journal.pcbi.1004635,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004635&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-31,vol11_issue12,Complete Firing-Rate Response of Neurons with Complex Intrinsic Dynamics,Maximilian Puelma Touzel; Fred Wolf,10.1371/journal.pcbi.1004636,26720924,,https://openalex.org/W2219454333,16,103,gold,https://doi.org/10.1371/journal.pcbi.1004636,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004636&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-17,vol11_issue12,A Large-Scale Assessment of Nucleic Acids Binding Site Prediction Programs,Zhichao Miao; Éric Westhof,10.1371/journal.pcbi.1004639,26681179,,https://openalex.org/W2198630282,73,74,gold,https://doi.org/10.1371/journal.pcbi.1004639,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004639&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-29,vol11_issue12,Where’s the Noise? Key Features of Spontaneous Activity and Neural Variability Arise through Learning in a Deterministic Network,Christoph Hartmann; Andreea Lazăr; Bernhard Nessler; Jochen Triesch,10.1371/journal.pcbi.1004640,26714277,,https://openalex.org/W2203645894,64,83,gold,https://doi.org/10.1371/journal.pcbi.1004640,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004640&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-02,vol11_issue12,Cerebellar Nuclear Neurons Use Time and Rate Coding to Transmit Purkinje Neuron Pauses,S Sudhakar; Benjamin Torben-Nielsen; Erik De Schutter,10.1371/journal.pcbi.1004641,26630202,,https://openalex.org/W2213153693,29,45,gold,https://doi.org/10.1371/journal.pcbi.1004641,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004641&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-10,vol11_issue12,Predicting Surgery Targets in Temporal Lobe Epilepsy through Structural Connectome Based Simulations,Frances Hutchings; Cheol E. Han; Simon S. Keller; Bernd Weber; Peter N. Taylor; Marcus Kaiser,10.1371/journal.pcbi.1004642,26657566,,https://openalex.org/W2195355925,97,107,gold,https://doi.org/10.1371/journal.pcbi.1004642,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004642&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-21,vol11_issue12,Cultured Cortical Neurons Can Perform Blind Source Separation According to the Free-Energy Principle,Takuya Isomura; Kiyoshi Kotani; Yasuhiko Jimbo,10.1371/journal.pcbi.1004643,26690814,,https://openalex.org/W2211598849,75,74,gold,https://doi.org/10.1371/journal.pcbi.1004643,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004643&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-28,vol11_issue12,Multistability in Large Scale Models of Brain Activity,Mathieu Golos; Viktor Jirsa; Emmanuel Daucé,10.1371/journal.pcbi.1004644,26709852,,https://openalex.org/W2218991028,93,66,gold,https://doi.org/10.1371/journal.pcbi.1004644,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004644&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-21,vol11_issue12,Defectors Can Create Conditions That Rescue Cooperation,Adam James Waite; Caroline Cannistra; Wenying Shou,10.1371/journal.pcbi.1004645,26690946,,https://openalex.org/W2206756898,19,78,gold,https://doi.org/10.1371/journal.pcbi.1004645,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004645&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-09,vol11_issue12,Anxiety-Like Behavioural Inhibition Is Normative under Environmental Threat-Reward Correlations,Dominik R. Bach,10.1371/journal.pcbi.1004646,26650585,,https://openalex.org/W2194584715,65,47,gold,https://doi.org/10.1371/journal.pcbi.1004646,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004646&type=printable,yes,source_specific
PLOS Computational Biology,vol11_issue12,journal_issue,2015,2015-12-07,vol11_issue12,The Characteristics of Heterozygous Protein Truncating Variants in the Human Genome,István Bartha; Antonio Rausell; Paul J. McLaren; Pejman Mohammadi; Manuel Tardáguila; Nimisha Chaturvedi; Jacques Fellay; Amalio Telenti,10.1371/journal.pcbi.1004647,26642228,,https://openalex.org/W2191062075,38,42,gold,https://doi.org/10.1371/journal.pcbi.1004647,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1004647&type=printable,yes,source_specific
